date_submitted,survey_consent,latitude,longitude,link_community_site,link_community_na,w1_latitude,w1_longitude,w1_method,w1_region,w1_loc_latitude,w1_loc_longitude,w2,w2_other_specify,w3,w3_other_specify,w4,w5,w5_dont_know,w6,w6_dont_know,w7,w8,w9,w10_mpn,w10_confidence,w10_health_risk,w10_image,w10_c1,w10_c2,w10_c3,w10_c4,w10_c5,w11_magnitude,w11_units,w12,w13_magnitude,w13_units,w14,w15,w16,toilet_type,toilet_shared,waste_removed,waste_treated,waste_disposal,handwash_place,handwash_not_observed_reason,handwash_water,handwash_soap,handwash_water_soap
12/06/2019,Yes,-14.01354843,34.05479928,NA,NA,-14.01354843,34.05479928,NA,"TA Mazengera, Lilongwe, Malawi",-14.01354843,34.05479928,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
12/06/2019,Yes,-14.0138744,34.0542239,NA,NA,-14.0138744,34.0542239,NA,"TA Mazengera, Lilongwe, Malawi",-14.0138744,34.0542239,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0140924,34.0752805,NA,NA,-14.0140113,34.0753146,NA,"TA Mazengera, Lilongwe, Malawi",-14.0140113,34.0753146,Unprotected dug well,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
12/06/2019,Yes,-14.014131,34.0539269,NA,NA,-14.0143167,34.0537296,NA,"TA Mazengera, Lilongwe, Malawi",-14.0144045,34.0536399,Borehole or tubewell,NA,NA,NA,Elsewhere,NA,TRUE,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
12/06/2019,Yes,-14.0143247,34.0539653,NA,NA,-14.0143247,34.0539653,NA,"TA Mazengera, Lilongwe, Malawi",-14.0143301,34.053935,Borehole or tubewell,NA,NA,NA,Elsewhere,NA,TRUE,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0145617,34.0859283,NA,NA,-14.0145217,34.0859667,NA,"TA Mazengera, Lilongwe, Malawi",-14.0145128,34.0859711,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0145811,34.0626133,NA,NA,-14.0145811,34.0626133,NA,"TA Mazengera, Lilongwe, Malawi",-14.0145811,34.0626133,Borehole or tubewell,NA,NA,NA,In own dwelling or yard or plot,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0146084,34.0635535,NA,NA,-14.0146566,34.0636581,NA,"TA Mazengera, Lilongwe, Malawi",-14.0146566,34.0636581,Borehole or tubewell,NA,NA,NA,In own dwelling or yard or plot,8,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0148817,34.0764599,NA,NA,-14.0148845,34.0764358,NA,"TA Mazengera, Lilongwe, Malawi",-14.0148983,34.0764304,Unprotected dug well,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0149267,34.0851183,NA,NA,-14.0149442,34.0851299,NA,"TA Mazengera, Lilongwe, Malawi",-14.0149462,34.0851308,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0149417,34.04328,NA,NA,-14.0149736,34.0431282,NA,"TA Mazengera, Lilongwe, Malawi",-14.0149736,34.0431282,Protected dug well,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0149567,34.04331,NA,NA,-14.0149567,34.04331,NA,"TA Mazengera, Lilongwe, Malawi",-14.0149567,34.04331,Protected dug well,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0156522,34.0419948,NA,NA,-14.015624,34.0420115,NA,"TA Mazengera, Lilongwe, Malawi",-14.015624,34.0420115,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0159012,34.0421288,NA,NA,-14.0159691,34.0419683,NA,"TA Mazengera, Lilongwe, Malawi",-14.0159691,34.0419683,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0163634,34.0258333,NA,NA,-14.0163309,34.0257232,NA,"TA Mazengera, Lilongwe, Malawi",-14.0163306,34.0257237,Borehole or tubewell,NA,NA,NA,Elsewhere,50,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0165067,34.0256113,NA,NA,-14.0166482,34.0255765,NA,"TA Mazengera, Lilongwe, Malawi",-14.0166478,34.025577,Borehole or tubewell,NA,NA,NA,Elsewhere,50,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0166914,34.0258075,NA,NA,-14.0165433,34.025903,NA,"TA Mazengera, Lilongwe, Malawi",-14.0165433,34.025903,Borehole or tubewell,NA,NA,NA,Elsewhere,55,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0167858,34.025871,NA,NA,-14.016683,34.0258284,NA,"TA Mazengera, Lilongwe, Malawi",-14.016683,34.0258284,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0168555,34.0257048,NA,NA,-14.0169718,34.025704,NA,"TA Mazengera, Lilongwe, Malawi",-14.016891,34.0257171,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0169511,34.083829,NA,NA,-14.0169467,34.0839154,NA,"TA Mazengera, Lilongwe, Malawi",-14.0169534,34.0839198,Surface water,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0169754,34.0257038,NA,NA,-14.0170012,34.0258488,NA,"TA Mazengera, Lilongwe, Malawi",-14.0170012,34.0258488,Borehole or tubewell,NA,NA,NA,Elsewhere,45,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0170149,34.0258641,NA,NA,-14.0170265,34.026008,NA,"TA Mazengera, Lilongwe, Malawi",-14.0170224,34.0260067,Borehole or tubewell,NA,NA,NA,Elsewhere,35,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0170353,34.0836447,NA,NA,-14.0170817,34.0835764,NA,"TA Mazengera, Lilongwe, Malawi",-14.0170817,34.0835764,Surface water,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0171355,34.0838024,NA,NA,-14.0171774,34.0838014,NA,"TA Mazengera, Lilongwe, Malawi",-14.0171787,34.0838027,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0171533,34.0250266,NA,NA,-14.0171497,34.0250252,NA,"TA Mazengera, Lilongwe, Malawi",-14.017131,34.0250353,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0171638,34.0832288,NA,NA,-14.0171638,34.0832288,NA,"TA Mazengera, Lilongwe, Malawi",-14.0171638,34.0832288,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0171797,34.0839927,NA,NA,-14.0171992,34.083962,NA,"TA Mazengera, Lilongwe, Malawi",-14.0172054,34.0839529,Surface water,NA,NA,NA,Elsewhere,NA,TRUE,NA,TRUE,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0171937,34.0840451,NA,NA,-14.0171937,34.0840451,NA,"TA Mazengera, Lilongwe, Malawi",NA,NA,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,Don't Know,Don't Know,NA,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0172696,34.0251732,NA,NA,-14.0168465,34.0257263,NA,"TA Mazengera, Lilongwe, Malawi",-14.0168466,34.0257259,Borehole or tubewell,NA,NA,NA,Elsewhere,50,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0172744,34.0245169,NA,NA,-14.0173251,34.0244371,NA,"TA Mazengera, Lilongwe, Malawi",-14.0173251,34.0244371,Borehole or tubewell,NA,NA,NA,Elsewhere,45,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0173102,34.0242093,NA,NA,-14.017232,34.0238944,NA,"TA Mazengera, Lilongwe, Malawi",-14.017232,34.0238944,Borehole or tubewell,NA,NA,NA,Elsewhere,55,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0173219,34.0834322,NA,NA,-14.0173438,34.0834568,NA,"TA Mazengera, Lilongwe, Malawi",-14.0173438,34.0834568,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0174276,34.0833889,NA,NA,-14.0173937,34.0834575,NA,"TA Mazengera, Lilongwe, Malawi",-14.0173997,34.0834364,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0177418,34.0821291,NA,NA,-14.0177418,34.0821291,NA,"TA Mazengera, Lilongwe, Malawi",-14.0177418,34.0821291,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.017775,34.0817213,NA,NA,-14.017775,34.0817213,NA,"TA Mazengera, Lilongwe, Malawi",-14.017775,34.0817213,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0178274,34.0815244,NA,NA,-14.0178274,34.0815244,NA,"TA Mazengera, Lilongwe, Malawi",-14.0178274,34.0815244,Borehole or tubewell,NA,NA,NA,Elsewhere,25,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0178341,34.0815721,NA,NA,-14.0178341,34.0815721,NA,"TA Mazengera, Lilongwe, Malawi",-14.0178341,34.0815721,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0178356,34.0421728,NA,NA,-14.0177317,34.0422733,NA,"TA Mazengera, Lilongwe, Malawi",-14.0177091,34.0422869,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0178586,34.024627,NA,NA,-14.0178757,34.0246828,NA,"TA Mazengera, Lilongwe, Malawi",-14.0178756,34.0246827,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0178755,34.0246827,NA,NA,-14.0179336,34.0247737,NA,"TA Mazengera, Lilongwe, Malawi",-14.0179336,34.0247737,Borehole or tubewell,NA,NA,NA,Elsewhere,35,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
12/06/2019,Yes,-14.0178758,34.0418633,NA,NA,-14.0178501,34.0419314,NA,"TA Mazengera, Lilongwe, Malawi",-14.0178483,34.0419346,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0180447,34.0419859,NA,NA,-14.0179781,34.0419258,NA,"TA Mazengera, Lilongwe, Malawi",-14.0179781,34.0419258,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0180714,34.042612,NA,NA,-14.0181081,34.0425866,NA,"TA Mazengera, Lilongwe, Malawi",-14.0181306,34.0425873,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0180796,34.0805217,NA,NA,-14.0180637,34.0805212,NA,"TA Mazengera, Lilongwe, Malawi",-14.018047,34.0805132,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0182643,34.016507,NA,NA,-14.0182643,34.016507,NA,"TA Mazengera, Lilongwe, Malawi",-14.0182643,34.016507,Unprotected spring,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0183298,34.079839,NA,NA,-14.0183156,34.079817,NA,"TA Mazengera, Lilongwe, Malawi",-14.0183156,34.079817,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0183577,34.0826483,NA,NA,-14.0183697,34.0826678,NA,"TA Mazengera, Lilongwe, Malawi",-14.0183697,34.0826678,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0184592,34.0803712,NA,NA,-14.018498,34.0803895,NA,"TA Mazengera, Lilongwe, Malawi",-14.0185138,34.080495,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0185329,34.0160252,NA,NA,-14.0185317,34.0160127,NA,"TA Mazengera, Lilongwe, Malawi",-14.0185317,34.0160127,Unprotected spring,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0185767,34.0415836,NA,NA,-14.0185767,34.0415836,NA,"TA Mazengera, Lilongwe, Malawi",-14.0185767,34.0415836,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0186836,34.042845,NA,NA,-14.0186487,34.0428409,NA,"TA Mazengera, Lilongwe, Malawi",-14.0186487,34.0428409,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0187462,34.0826716,NA,NA,-14.0187802,34.0826709,NA,"TA Mazengera, Lilongwe, Malawi",-14.0187807,34.0826729,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,Don't Know,NA,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/06/2019,Yes,-14.0187672,34.0449234,NA,NA,-14.0186934,34.044956,NA,"TA Mazengera, Lilongwe, Malawi",-14.0186927,34.0449543,Borehole or tubewell,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent present,NA
10/06/2019,Yes,-14.018877700000001,34.0452759,NA,NA,-14.0188377,34.0452489,NA,"TA Mazengera, Lilongwe, Malawi",-14.0188377,34.0452489,Borehole or tubewell,NA,NA,NA,Elsewhere,50,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
10/06/2019,Yes,-14.0189842,34.025106,NA,NA,-14.0189502,34.0250726,NA,"TA Mazengera, Lilongwe, Malawi",-14.018966,34.0250966,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0190073,34.0804383,NA,NA,-14.0190073,34.0804383,NA,"TA Mazengera, Lilongwe, Malawi",-14.0190073,34.0804383,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
